ecosystem,name,version,state_presence,state_status,severity,alert_status,alert_route,scan_finished_ms,last_error
npm,@servicetitan/html-sketchapp,4.2.10,present,scanned,malware,pending,default,1785853875684,""
npm,@servicetitan/html-sketchapp,4.2.11,present,scanned,malware,pending,default,1785853875647,""
npm,@servicetitan/html-sketchapp,4.2.12,present,scanned,malware,sent,default,1785844123926,""
npm,@servicetitan/html-sketchapp,4.2.13,present,scanned,malware,sent,default,1785846275914,""
npm,@servicetitan/html-sketchapp,4.2.14,present,scanned,malware,sent,default,1785847358434,""
npm,@servicetitan/html-sketchapp,4.2.8,present,scanned,malware,pending,default,1785853875610,""
npm,@servicetitan/html-sketchapp,4.2.9,present,scanned,malware,pending,default,1785853875721,""
npm,@servicetitan/install,38.1.1,present,scanned,malware,pending,default,1785854236000,""
npm,@servicetitan/install,38.1.2,present,scanned,malware,pending,default,1785853876358,""
npm,@servicetitan/install,38.1.3,present,scanned,malware,pending,default,1785853876419,""
npm,@servicetitan/install,38.1.4,present,scanned,malware,pending,default,1785853876388,""
npm,@servicetitan/install,38.1.5,present,scanned,malware,sent,default,1785844182392,""
npm,@servicetitan/install,38.1.6,present,scanned,malware,sent,default,1785846145576,""
npm,@servicetitan/install,38.1.7,present,scanned,malware,sent,default,1785847417572,""
npm,@servicetitan/intl,7.2.1,present,scanned,malware,sent,default,1785843965062,""
npm,@servicetitan/intl,7.2.2,present,scanned,malware,sent,default,1785843985846,""
npm,@servicetitan/intl,7.2.3,present,scanned,malware,sent,default,1785843986376,""
npm,@servicetitan/intl,7.2.4,present,scanned,malware,sent,default,1785844005975,""
npm,@servicetitan/intl,7.2.5,present,scanned,malware,sent,default,1785844293506,""
npm,@servicetitan/intl,7.2.6,present,scanned,malware,sent,default,1785846315774,""
npm,@servicetitan/intl,7.2.7,present,scanned,malware,sent,default,1785847508008,""
npm,@servicetitan/json-render-react,0.4.10,present,scanned,malware,sent,default,1785844199889,""
npm,@servicetitan/json-render-react,0.4.11,present,scanned,malware,sent,default,1785846254870,""
npm,@servicetitan/json-render-react,0.4.12,present,scanned,malware,sent,default,1785847439688,""
npm,@servicetitan/json-render-react,0.4.6,present,scanned,malware,sent,default,1785844324062,""
npm,@servicetitan/json-render-react,0.4.7,present,scanned,malware,sent,default,1785844324086,""
npm,@servicetitan/json-render-react,0.4.8,present,scanned,malware,sent,default,1785844324119,""
npm,@servicetitan/json-render-react,0.4.9,present,scanned,malware,sent,default,1785844342399,""
npm,@servicetitan/kendo-theme,0.0.27,present,scanned,malware,pending,default,1785853876238,""
npm,@servicetitan/kendo-theme,0.0.28,present,scanned,malware,pending,default,1785853876299,""
npm,@servicetitan/kendo-theme,0.0.29,present,scanned,malware,pending,default,1785853876269,""
npm,@servicetitan/kendo-theme,0.0.30,present,scanned,malware,pending,default,1785853876328,""
npm,@servicetitan/kendo-theme,0.0.31,present,scanned,malware,sent,default,1785843735306,""
npm,@servicetitan/kendo-theme,0.0.32,present,scanned,malware,sent,default,1785845916648,""
npm,@servicetitan/kendo-theme,0.0.33,present,scanned,malware,sent,default,1785847266291,""
npm,@servicetitan/ko-bridge,38.1.1,present,scanned,malware,pending,default,1785853876203,""
npm,@servicetitan/ko-bridge,38.1.2,present,scanned,malware,pending,default,1785853876159,""
npm,@servicetitan/ko-bridge,38.1.3,present,scanned,malware,pending,default,1785853877092,""
npm,@servicetitan/ko-bridge,38.1.4,present,scanned,malware,pending,default,1785853876783,""
npm,@servicetitan/ko-bridge,38.1.5,present,scanned,malware,sent,default,1785843941416,""
npm,@servicetitan/ko-bridge,38.1.6,present,scanned,malware,sent,default,1785846116063,""
npm,@servicetitan/ko-bridge,38.1.7,present,scanned,malware,sent,default,1785847337930,""
npm,@servicetitan/launchdarkly-service,38.1.1,present,scanned,malware,pending,default,1785853876825,""
npm,@servicetitan/launchdarkly-service,38.1.2,present,scanned,malware,pending,default,1785853876931,""
npm,@servicetitan/launchdarkly-service,38.1.3,present,scanned,malware,pending,default,1785853876896,""
npm,@servicetitan/launchdarkly-service,38.1.4,present,scanned,malware,pending,default,1785853876860,""
npm,@servicetitan/launchdarkly-service,38.1.5,present,scanned,malware,sent,default,1785844217944,""
npm,@servicetitan/launchdarkly-service,38.1.6,present,scanned,malware,sent,default,1785846254322,""
npm,@servicetitan/launchdarkly-service,38.1.7,present,scanned,malware,sent,default,1785847545036,""
npm,@servicetitan/lazy-module,38.1.1,present,scanned,malware,pending,default,1785853876964,""
npm,@servicetitan/lazy-module,38.1.2,present,scanned,malware,pending,default,1785853877028,""
npm,@servicetitan/lazy-module,38.1.3,present,scanned,malware,pending,default,1785853876996,""
npm,@servicetitan/lazy-module,38.1.4,present,scanned,malware,pending,default,1785853877059,""
npm,@servicetitan/lazy-module,38.1.5,present,scanned,malware,sent,default,1785844006438,""
npm,@servicetitan/lazy-module,38.1.6,present,scanned,malware,sent,default,1785845971026,""
npm,@servicetitan/lazy-module,38.1.7,present,scanned,malware,sent,default,1785847292387,""
npm,@servicetitan/ld-type-generator,0.2.1,present,scanned,malware,pending,default,1785853877713,""
npm,@servicetitan/ld-type-generator,0.2.2,present,scanned,malware,pending,default,1785853877748,""
npm,@servicetitan/ld-type-generator,0.2.3,present,scanned,malware,pending,default,1785853877783,""
npm,@servicetitan/ld-type-generator,0.2.4,present,scanned,malware,pending,default,1785853877678,""
npm,@servicetitan/ld-type-generator,0.2.5,present,scanned,malware,sent,default,1785843792237,""
npm,@servicetitan/ld-type-generator,0.2.6,present,scanned,malware,sent,default,1785845916647,""
npm,@servicetitan/ld-type-generator,0.2.7,present,scanned,malware,sent,default,1785847254570,""
npm,@servicetitan/line-item-editor,1.5.1,present,scanned,malware,sent,default,1785844324069,""
npm,@servicetitan/line-item-editor,1.5.2,present,scanned,malware,sent,default,1785844324092,""
npm,@servicetitan/line-item-editor,1.5.3,present,scanned,malware,sent,default,1785844324100,""
npm,@servicetitan/line-item-editor,1.5.4,present,scanned,malware,sent,default,1785844342410,""
npm,@servicetitan/line-item-editor,1.5.5,present,scanned,malware,sent,default,1785844293527,""
npm,@servicetitan/line-item-editor,1.5.6,present,scanned,malware,sent,default,1785846014109,""
npm,@servicetitan/line-item-editor,1.5.7,present,scanned,malware,sent,default,1785847417764,""
npm,@servicetitan/link-item,41.3.1,present,scanned,malware,sent,default,1785846559282,""
npm,@servicetitan/link-item,41.3.2,present,scanned,malware,sent,default,1785846559230,""
npm,@servicetitan/link-item,41.3.3,present,scanned,malware,sent,default,1785846561791,""
npm,@servicetitan/link-item,41.3.4,present,scanned,malware,sent,default,1785846561734,""
npm,@servicetitan/link-item,41.3.5,present,scanned,malware,sent,default,1785846565509,""
npm,@servicetitan/link-item,41.3.6,present,scanned,malware,sent,default,1785846561858,""
npm,@servicetitan/link-item,41.3.7,present,scanned,malware,sent,default,1785847337943,""
npm,@servicetitan/log-service,38.1.1,present,scanned,malware,pending,default,1785854236000,""
npm,@servicetitan/log-service,38.1.2,present,scanned,malware,pending,default,1785854236000,""
npm,@servicetitan/log-service,38.1.3,present,scanned,malware,pending,default,1785853877575,""
npm,@servicetitan/log-service,38.1.4,present,scanned,malware,pending,default,1785853877608,""
npm,@servicetitan/log-service,38.1.5,present,scanned,malware,sent,default,1785844035038,""
npm,@servicetitan/log-service,38.1.6,present,scanned,malware,sent,default,1785846013614,""
npm,@servicetitan/log-service,38.1.7,present,scanned,malware,sent,default,1785847337954,""
npm,@servicetitan/marketing-direct-mail-components,20.1.1,present,scanned,malware,sent,default,1785846562961,""
npm,@servicetitan/marketing-direct-mail-components,20.1.2,present,scanned,malware,sent,default,1785846566871,""
npm,@servicetitan/marketing-direct-mail-components,20.1.3,present,scanned,malware,sent,default,1785846565475,""
npm,@servicetitan/marketing-direct-mail-components,20.1.4,present,scanned,malware,sent,default,1785846564245,""
npm,@servicetitan/marketing-direct-mail-components,20.1.5,present,scanned,malware,sent,default,1785844784257,""
npm,@servicetitan/marketing-direct-mail-components,20.1.6,present,scanned,malware,sent,default,1785846315759,""
npm,@servicetitan/marketing-direct-mail-components,20.1.7,present,scanned,malware,sent,default,1785847527152,""
npm,@servicetitan/marketing-email-components,20.2.3,present,scanned,malware,pending,default,1785853877536,""
npm,@servicetitan/marketing-email-components,20.2.4,present,scanned,malware,pending,default,1785853877643,""
npm,@servicetitan/marketing-email-components,20.2.5,present,scanned,malware,pending,default,1785853878459,""
npm,@servicetitan/marketing-email-components,20.2.6,present,scanned,malware,pending,default,1785853878294,""
npm,@servicetitan/marketing-email-components,20.2.7,present,scanned,malware,sent,default,1785844250576,""
npm,@servicetitan/marketing-email-components,20.2.8,present,scanned,malware,sent,default,1785846054898,""
npm,@servicetitan/marketing-email-components,20.2.9,present,scanned,malware,sent,default,1785847545092,""
npm,@servicetitan/marketing-form,0.1.2,present,scanned,malware,pending,default,1785853878492,""
npm,@servicetitan/marketing-form,0.1.3,present,scanned,malware,pending,default,1785853878391,""
npm,@servicetitan/marketing-form,0.1.4,present,scanned,malware,pending,default,1785853878358,""
npm,@servicetitan/marketing-form,0.1.5,present,scanned,malware,pending,default,1785853878424,""
npm,@servicetitan/marketing-form,0.1.6,present,scanned,malware,sent,default,1785843792181,""
npm,@servicetitan/marketing-form,0.1.7,present,scanned,malware,sent,default,1785846070940,""
npm,@servicetitan/marketing-form,0.1.8,present,scanned,malware,sent,default,1785847396412,""
npm,@servicetitan/marketing-global-route,1.14.1,present,scanned,malware,pending,default,1785853878325,""
npm,@servicetitan/marketing-global-route,1.14.2,present,scanned,malware,pending,default,1785853878222,""
npm,@servicetitan/marketing-global-route,1.14.3,present,scanned,malware,pending,default,1785853878523,""
npm,@servicetitan/marketing-global-route,1.14.4,present,scanned,malware,pending,default,1785853878259,""
npm,@servicetitan/marketing-global-route,1.14.5,present,scanned,malware,sent,default,1785844182311,""
npm,@servicetitan/marketing-global-route,1.14.6,present,scanned,malware,sent,default,1785846054883,""
npm,@servicetitan/marketing-global-route,1.14.7,present,scanned,malware,sent,default,1785847462607,""
npm,@servicetitan/marketing-integration-widgets,1.0.40,present,scanned,malware,pending,default,1785853879279,""
npm,@servicetitan/marketing-integration-widgets,1.0.41,present,scanned,malware,pending,default,1785853879326,""
npm,@servicetitan/marketing-integration-widgets,1.0.42,present,scanned,malware,pending,default,1785853879181,""
npm,@servicetitan/marketing-integration-widgets,1.0.43,present,scanned,malware,pending,default,1785853879232,""
npm,@servicetitan/marketing-integration-widgets,1.0.44,present,scanned,malware,sent,default,1785844199309,""
npm,@servicetitan/marketing-integration-widgets,1.0.45,present,scanned,malware,sent,default,1785845985652,""
npm,@servicetitan/marketing-integration-widgets,1.0.46,present,scanned,malware,sent,default,1785847357682,""
npm,@servicetitan/marketing-route,1.2.1,present,scanned,malware,pending,default,1785853879012,""
npm,@servicetitan/marketing-route,1.2.2,present,scanned,malware,pending,default,1785853879045,""
npm,@servicetitan/marketing-route,1.2.3,present,scanned,malware,pending,default,1785853878967,""
npm,@servicetitan/marketing-route,1.2.4,present,scanned,malware,pending,default,1785853879081,""
npm,@servicetitan/marketing-route,1.2.5,present,scanned,malware,sent,default,1785844006442,""
npm,@servicetitan/marketing-route,1.2.6,present,scanned,malware,sent,default,1785846295889,""
npm,@servicetitan/marketing-route,1.2.7,present,scanned,malware,sent,default,1785847292321,""
npm,@servicetitan/marketing-ui,9.3.1,present,scanned,malware,sent,default,1785846566952,""
npm,@servicetitan/marketing-ui,9.3.2,present,scanned,malware,sent,default,1785846566912,""
npm,@servicetitan/marketing-ui,9.3.3,present,scanned,malware,sent,default,1785846567431,""
npm,@servicetitan/marketing-ui,9.3.4,present,scanned,malware,sent,default,1785846567852,""
npm,@servicetitan/marketing-ui,9.3.5,present,scanned,malware,sent,default,1785844293483,""
npm,@servicetitan/marketing-ui,9.3.6,present,scanned,malware,sent,default,1785846071978,""
npm,@servicetitan/marketing-ui,9.3.7,present,scanned,malware,sent,default,1785847507994,""
npm,@servicetitan/marketing-widgets,1.0.1,present,scanned,malware,pending,default,1785853879128,""
npm,@servicetitan/marketing-widgets,1.0.2,present,scanned,malware,pending,default,1785853879438,""
npm,@servicetitan/marketing-widgets,1.0.3,present,scanned,malware,pending,default,1785853879879,""
npm,@servicetitan/marketing-widgets,1.0.4,present,scanned,malware,pending,default,1785853879835,""
npm,@servicetitan/marketing-widgets,1.0.5,present,scanned,malware,sent,default,1785844233427,""
npm,@servicetitan/marketing-widgets,1.0.6,present,scanned,malware,sent,default,1785846275471,""
npm,@servicetitan/marketing-widgets,1.0.7,present,scanned,malware,sent,default,1785847545086,""
npm,@servicetitan/measure-sheet-data,2.6.1,present,scanned,malware,pending,default,1785853880091,""
npm,@servicetitan/measure-sheet-data,2.6.2,present,scanned,malware,pending,default,1785853880132,""
npm,@servicetitan/measure-sheet-data,2.6.3,present,scanned,malware,pending,default,1785853880175,""
npm,@servicetitan/measure-sheet-data,2.6.4,present,scanned,malware,pending,default,1785853880054,""
npm,@servicetitan/measure-sheet-data,2.6.5,present,scanned,malware,sent,default,1785844233417,""
npm,@servicetitan/measure-sheet-data,2.6.6,present,scanned,malware,sent,default,1785845937046,""
npm,@servicetitan/measure-sheet-data,2.6.7,present,scanned,malware,sent,default,1785847527167,""
npm,@servicetitan/mfe-quick-actions,0.5.49,present,scanned,malware,pending,default,1785853880580,""
npm,@servicetitan/mfe-quick-actions,0.5.50,present,scanned,malware,pending,default,1785853880488,""
npm,@servicetitan/mfe-quick-actions,0.5.51,present,scanned,malware,pending,default,1785853880537,""
npm,@servicetitan/mfe-quick-actions,0.5.52,present,scanned,malware,pending,default,1785853880622,""
npm,@servicetitan/mfe-quick-actions,0.5.53,present,scanned,malware,sent,default,1785844346949,""
npm,@servicetitan/mfe-quick-actions,0.5.54,present,scanned,malware,sent,default,1785846315801,""
npm,@servicetitan/mfe-quick-actions,0.5.55,present,scanned,malware,sent,default,1785847598496,""
npm,@servicetitan/micro-frontend,0.0.10,present,scanned,malware,sent,default,1785847396507,""
npm,@servicetitan/micro-frontend,0.0.4,present,scanned,malware,pending,default,1785853881323,""
npm,@servicetitan/micro-frontend,0.0.5,present,scanned,malware,pending,default,1785853881216,""
npm,@servicetitan/micro-frontend,0.0.6,present,scanned,malware,pending,default,1785853881114,""
npm,@servicetitan/micro-frontend,0.0.7,present,scanned,malware,pending,default,1785853881148,""
npm,@servicetitan/micro-frontend,0.0.8,present,scanned,malware,sent,default,1785843941351,""
